date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
2022-05-17 10:57:00+05:30,899.5,900.0,898.65,898.9,52431,899.1799999999996,900.4250000000008,900.2666666666665,900.3725000000002,899.4395298115883,899.8744742390378,900.0849489525368,900.1489333710865,900.677464524832,899.1799999999996,897.6825354751672,900.348275862069,900.4074210336956,901.9686055173491,901.1339199950769,862.0,898.8999999999979,900.5250000000002,900.6209090909086,34.75600571587417,20.34028940924468,15.01394003693999,0.33141025640986754,14.024787997388287,-54.157549234128176,-57.2987721691619,-0.43494442744952266,-0.7094035596687718,-0.2745761852100941,-0.06817732268098098,0.005148079007994966,56.499822419335864,-1.3500000000000227,-1.5,-0.20000000000004547,-0.21631815408509336,-0.14985846700338312,-0.022229632099590724,0.03682021479641293,47.64352628968446,44.69424096975397,26.777453085099665,19.49799666624817,43.03797468354497,26.777453085099665,70.25625894483663,31.468362220166057,48.66482629320699,-67.30769230769172,1.6252926029637031,1.3500000000000227,899.3833333333333,18.781578014665726,0.6172866922075598
2022-05-17 10:58:00+05:30,898.55,900.0,898.55,899.7,45853,898.7999999999996,900.2000000000007,900.1599999999999,900.3500000000001,899.1430198743922,899.6336607410309,899.8930803334697,899.9966540024116,899.6318653755658,898.7999999999996,897.9681346244334,900.1827586206897,900.3049007399851,901.946553257421,901.0463733802168,862.0,898.8388888888868,900.0466666666669,900.6099999999996,29.427365195625338,19.516504219217914,14.27322452956192,0.25224358974310235,33.0330330330538,-59.25925925925684,-70.51282051281508,-0.49064086663872786,-0.8536341281330806,-0.36308903214899146,-0.10724246005668192,-0.10901559510921288,58.23278644875406,-2.25,-1.6000000000000227,-0.4500000000000455,-0.2110056083069689,-0.2497779751332141,-0.050055617352617876,0.02802544867420324,44.09778496937741,38.1239958951422,33.093002560703304,26.237391193325788,29.411764705881566,33.093002560703304,35.17728878219173,43.194125147563305,44.24778788580409,-85.57692307692321,1.6127717027520134,1.4500000000000455,899.0333333333333,18.35291085700832,0.6525178621225791
2022-05-17 10:59:00+05:30,898.2,898.8,897.9,898.4,59695,898.6799999999996,899.8300000000008,900.1099999999999,900.1625000000001,898.8286799162614,899.3729951517525,899.681445291786,899.82554409742,899.6404165780006,898.6799999999996,897.7195834219987,900.0458620689657,900.0105471208618,901.765698538437,900.9554413324827,862.0,898.8722222222202,899.5600000000001,900.5490909090905,29.24460106299602,19.677145622518594,13.766426228712934,0.03525641025589721,-81.81818181820398,-80.18471872376733,-107.86699107867369,-0.5443152354911263,-0.9968641812342867,-0.4526273035687609,-0.1473089978594544,-0.22513795408872284,52.50889949661739,-3.699999999999932,-0.75,-3.75,-0.06675567423229944,-0.41024503825256575,-0.41576584067852806,0.003917169666805521,42.833016773290936,35.90179869211701,28.91181789171465,29.594091179172548,14.28571428571738,28.91181789171465,12.054986243414902,39.16284465681437,43.17772253064657,-92.30769230769063,1.561859438269725,0.8999999999999773,898.2999999999998,17.958412122779155,0.251170875702123
2022-05-17 11:00:00+05:30,898.05,898.45,897.8,898.15,62308,898.6399999999996,899.3950000000008,899.9799999999998,900.0175000000002,898.5691199441743,899.1324505787067,899.4775146303127,899.6564446595704,899.6819213034909,898.6399999999996,897.5980786965084,899.9548275862069,899.6189809365582,901.6287534863267,900.9002448548497,862.0,898.6666666666647,899.1700000000001,900.4490909090905,29.683831438271756,19.957709188797075,13.315399065412436,-0.1304487179490934,-96.00862998919604,-83.08308308307733,-104.08921933084808,-0.563330634532349,-1.0873247154465844,-0.5240581918739053,-0.18173894745496,-0.3255171475445877,46.35566688221135,-4.350000000000023,-1.9500000000000455,-2.900000000000091,-0.022265516281660958,-0.4820478723404298,-0.32188245740608634,-0.014494549764425152,42.27342732255981,34.90526879872377,18.353705118411707,26.786175190276563,11.363636363636129,18.353705118411707,0.0,15.744091675202162,45.07378238338243,-95.19230769230774,1.4967266212504655,0.650000000000091,898.1,17.623600980250693,0.49360228362356495
2022-05-17 11:01:00+05:30,898.7,898.75,898.0,898.0,37720,898.5999999999997,899.0850000000007,899.9066666666665,899.9250000000002,898.6127466294496,899.05382320076,899.3803253015236,899.5653546919923,899.6139033497954,898.5999999999997,897.586096650204,899.9020689655172,899.5158190338379,901.5677093348988,900.8891820256961,862.0,898.4444444444425,898.9116666666669,900.3077272727269,26.53589903141784,19.544589218334444,12.78398352582143,-0.39711538461563123,-26.84903748732759,-53.87473460722865,-71.89768406498823,-0.44107657131041833,-0.9526080625763598,-0.511583945695179,-0.18748719389122925,-0.348600365807215,45.50318429475046,-3.099999999999909,-1.099999999999909,-1.849999999999909,-0.022249415952824148,-0.34375693058327217,-0.20543001499082614,-0.04412468589209392,45.590625150496514,42.77203862726211,22.186147186149253,23.150556732091875,40.9090909090942,22.186147186149253,61.771633041482936,24.608873094965897,48.37216490717023,-82.69230769230609,1.4433890054468608,0.75,898.4833333333332,17.302622282584835,0.49760547009623196
2022-05-17 11:02:00+05:30,896.7,898.75,896.55,898.75,122253,898.0399999999996,898.6100000000008,899.6299999999999,899.7100000000003,897.9751644196331,898.6258553460764,899.0452846388332,899.2924637689454,899.459013743053,898.0399999999996,896.6209862569463,899.8586206896553,899.0674384915376,901.3066928068237,900.8247513231144,862.0,898.1333333333314,898.6566666666669,900.1118181818177,31.689374858120438,21.074399638704488,12.721469457442668,-0.7855769230770875,-143.22916666668416,-146.1352657004692,-112.7767032022275,-0.6506909264433034,-1.3172993493346894,-0.6666513401568182,-0.24932970810698407,-0.5222570141233973,38.57545458427185,-4.75,-4.149999999999977,-4.2999999999999545,-0.3112840466926059,-0.52692883687393,-0.4772475027746914,-0.08729621089569661,38.29815339762964,30.01607868715937,18.87351778656316,19.804456697041378,4.347826086959101,18.87351778656316,0.0,20.59054434716093,41.01452233067266,-97.67441860464976,1.4974326479149453,2.2000000000000455,897.3333333333334,16.924519807082405,0.2615244748488258
2022-05-17 11:03:00+05:30,892.4,897.0,891.2,896.6,474420,896.8099999999995,897.8050000000009,899.0699999999999,899.3225000000002,896.1167762797554,897.4938816467898,898.2146240589791,898.6360386480934,901.4145195193399,896.8099999999995,892.205480480659,899.7471921182266,897.5721292623118,900.4464567742331,900.5260257737926,862.0,897.3555555555536,898.261666666667,899.8386363636359,42.229797553808034,25.584222753273128,13.81631623928109,-1.2881410256411527,-166.66666666666927,-289.16827852996374,-237.7815157461895,-1.3771053670343463,-2.5192623683529973,-1.1421921154482106,-0.4232963448598639,-0.9953810888540602,20.977547467139495,-8.050000000000068,-8.399999999999977,-7.75,-0.6844360358355117,-0.8939974457215949,-0.8609676165083568,-0.14318766598049154,27.94754260581242,17.322329742402335,20.348796893421056,20.46948728871116,15.789473684209817,20.348796893421056,0.0,20.59054434716093,31.663845604848333,-89.8305084745768,1.8047588873495888,5.7999999999999545,893.5333333333333,16.545552481214337,2.005940376085102
2022-05-17 11:04:00+05:30,886.65,891.9,885.0,891.6,704226,894.4999999999994,896.5900000000008,898.0533333333333,898.7075000000002,892.9611841865036,895.5222668019189,896.7690460516067,897.4945111577988,903.4939979988976,894.4999999999994,885.5060020011013,899.4844330414159,894.5822379102111,898.4575574329384,899.2581368927408,862.0,895.2222222222201,897.5450000000004,899.4522727272723,52.202870406149735,30.936587581008222,15.64576444695977,-2.046474358974706,-137.54292254864697,-242.89163090128716,-319.8201267288935,-2.56108261541533,-4.5333269713052005,-1.9722730856345834,-0.727111642469481,-1.8134084284424716,6.3021787026258105,-12.149999999999977,-15.25,-12.300000000000068,-1.2859051436205804,-1.351802403204272,-1.3682629734690588,-0.2276029435459533,20.117732288255823,10.522041743015876,10.712433257056267,16.644915979013497,11.999999999999833,10.712433257056267,0.0,-4.973799150320701e-14,27.281638531557906,-90.3508771929826,2.2044189668246164,7.399999999999977,887.85,16.29962392696333,1.1851842524410465
2022-05-17 11:05:00+05:30,884.85,887.0,881.0,887.0,430262,891.8599999999994,895.2500000000009,896.8833333333333,897.9500000000002,890.2574561243357,893.5818546561155,895.2791652951558,896.2902719999132,902.6964938981247,891.8599999999994,881.0235061018742,899.0873061485132,891.8108409333955,895.8146851627324,897.8655453300545,862.0,891.9388888888868,896.4083333333336,898.9454545454541,60.63144162526818,36.203191706553994,17.73307843548577,-2.6887820512823737,-107.18744426609797,-179.51591812772398,-250.11937318226728,-3.3243985317798206,-6.032815875584106,-2.7084408499606525,-1.012547424000104,-2.577237159704623,5.3041059918463604,-13.399999999999977,-17.549999999999955,-15.149999999999977,-1.46985134457992,-1.4917895908711398,-1.6833333333333256,-0.29925743916398423,18.381609295343797,9.226230058980917,16.493204843093416,15.85147833119025,21.69014084507055,16.493204843093416,0.0,-4.973799150320701e-14,35.97188693488647,-81.57894736842093,2.4755318977657153,6.0,884.2833333333333,16.286581001248187,0.8279558014521663
2022-05-17 11:06:00+05:30,883.05,885.0,883.05,884.65,235797,888.7299999999996,893.6650000000009,895.6333333333333,897.1125000000002,887.8549707495571,891.6669719913673,893.7505196332613,895.0292937142071,898.8742791761167,888.7299999999996,878.5857208238824,898.4894006919006,888.8164554734869,893.1756638101016,896.2031330614687,862.0,888.2444444444424,894.756666666667,898.310454545454,67.37429860056292,40.943135419545186,19.716026724585465,-3.3128205128207355,-77.13347921225363,-128.91113892365573,-178.27189389506674,-3.812001241810208,-7.17432296465438,-3.362340955155105,-1.2800347102831893,-3.2898979929191228,4.914857564905707,-15.850000000000023,-18.75,-16.75,-1.7414042505841887,-1.7632662142618827,-1.8615247832851733,-0.3689947321147044,16.81855248685385,8.0878968130628,15.079812206572688,14.095150102240794,11.549295774647632,15.079812206572688,0.0,-4.973799150320701e-14,33.460553052389926,-90.12048192771107,2.4379939050681676,1.9500000000000455,883.6999999999999,16.656911622237196,0.8013622501448353
2022-05-17 11:07:00+05:30,884.8,885.0,882.85,882.95,172907,886.3499999999997,892.1950000000008,894.5233333333332,896.3100000000002,886.8366471663713,890.4184316293005,892.6317046791037,894.055075265235,892.8143638513391,886.3499999999997,879.8856361486603,897.9010683760683,887.7368916305815,891.637588085527,895.1002047619984,862.0,885.6833333333313,892.7150000000003,897.5499999999996,72.79319019741357,45.230575591869,21.61632622170379,-3.82788461538496,-52.410901467504935,-92.2104480386702,-131.1763890813333,-3.5817844629291358,-7.218428098866525,-3.636659371465157,-1.424473636801622,-3.671157642954199,11.17210168953424,-14.700000000000045,-16.65000000000009,-16.050000000000068,-1.3270882123341265,-1.634241245136192,-1.7816506632624796,-0.42665243420168064,23.61884623230258,19.168945776167792,18.996478873239315,16.85649864096848,23.749999999999716,18.996478873239315,61.1043200933769,20.36810669779225,37.13741657121298,-80.36175710594341,2.417422911849011,2.1499999999999773,884.2166666666666,17.47952337343992,0.9788078388554675
2022-05-17 11:08:00+05:30,881.65,885.0,880.0,884.5,367778,884.1999999999996,890.5050000000008,893.2699999999999,895.3525000000003,885.1077647775809,888.824171333064,891.2589915942157,892.8736395256889,887.618771709743,884.1999999999996,880.7812282902562,897.3171143671143,886.0046081817892,889.5841869755493,893.6048688162343,862.0,884.0833333333312,890.4083333333336,896.6481818181812,77.4373007645124,49.36737309781586,23.641616377856018,-4.5211538461542204,-109.74811907098028,-90.15489629824033,-124.73276815333382,-3.716406555483104,-7.765874748109923,-4.049481067149941,-1.6156131008096963,-4.179310842919563,10.332780068427894,-16.899999999999977,-18.800000000000068,-19.149999999999977,-1.2046167637830618,-1.8808079683935164,-2.1258880994671325,-0.5043419313872286,20.38789260383452,15.359585014497812,16.38828066437821,16.821523914730076,13.86554621848723,16.38828066437821,52.48802846743996,37.8641161869389,35.873020036404284,-91.75000000000011,2.601892703859796,5.0,882.2166666666667,18.66261250539985,0.802372948721315
2022-05-17 11:09:00+05:30,879.4,881.1,878.1,881.05,753924,882.7499999999997,888.6250000000009,891.9766666666666,894.2275000000003,883.2051765183872,887.1106856361432,889.7766176449387,891.5904357613375,886.8619338519256,882.7499999999997,878.6380661480737,896.7319441111251,884.0486627040847,886.9931446944832,891.093877417402,862.0,883.1166666666645,888.0650000000004,895.5959090909084,81.30312338599673,53.24182515945505,25.69454890589189,-5.398076923077269,-141.71743545111934,-98.60017497812758,-123.21660181582315,-3.905509117755969,-8.38525924295152,-4.479760658896566,-1.8146626395682688,-4.709296274881922,8.383258358477118,-18.800000000000068,-19.399999999999977,-22.5,-0.8176845429425317,-2.0930750389668296,-2.4947333407251304,-0.6027006658264599,18.446785933849206,13.21567252180207,17.407429263840076,17.597396267152536,14.606741573033235,17.407429263840076,23.94357520342548,45.845307921414054,37.16283463473018,-94.06392694063946,2.6696146535840932,3.5499999999999545,879.5333333333333,20.150415408332513,0.402634860193984
2022-05-17 11:10:00+05:30,879.0,880.0,877.6,879.95,265425,881.5799999999996,886.7200000000008,890.6933333333332,893.0575000000002,881.8034510122582,885.6360155204808,888.4295404393214,890.3913466412101,885.9565740029319,881.5799999999996,877.2034259970673,896.31024687557,882.5464457937298,884.8027368679998,888.9958689642283,862.0,881.711111111109,885.9116666666671,894.4040909090903,84.43360055556062,56.76683030252798,27.67749679605466,-6.259935897436094,-94.41489361701879,-92.88650376798329,-108.15372630485498,-3.8325645082226174,-8.587895628952765,-4.755339739213014,-1.9625451596619996,-5.102768664312521,6.976261664895988,-19.049999999999955,-19.25,-23.399999999999977,-0.6611290049160945,-2.1212627359278424,-2.593085106382975,-0.699527368636726,18.116557176517297,12.851219680315307,15.797068903479728,16.530926277232677,18.91891891891867,15.797068903479728,19.08747972147776,31.839694464114345,40.1114609649713,-93.75000000000009,2.6503564640423707,2.3999999999999773,878.8666666666667,21.911889856268857,-0.08279671314257464
2022-05-17 11:11:00+05:30,880.5,880.95,878.85,879.0,216810,881.0699999999995,884.9000000000008,889.4666666666666,891.9925000000003,881.3689673415055,884.702194516757,887.4383478844062,889.4493136277615,885.2315381776385,881.0699999999995,876.9084618223604,895.9270896569835,882.0179034090093,883.8506596443782,887.7890859924825,862.0,880.5333333333311,884.1133333333338,893.0863636363631,82.13426170028535,58.74782922176787,29.266223097722122,-6.98493589743623,-33.13403089187818,-72.66551856104006,-84.57486536420359,-3.3332271752515226,-8.0803462862566,-4.747126162491099,-2.0116123314069227,-5.233235423389829,10.79780051645702,-18.200000000000045,-18.399999999999977,-21.299999999999955,-0.28877187022251505,-2.0251474351841603,-2.3619427811044535,-0.7811984709401565,23.637227595024914,22.06253335664283,24.23828322704698,19.147593798122262,39.189189189189,24.23828322704698,100.0,47.67701830830102,46.13926816535574,-87.05357142857152,2.611045288039346,2.1000000000000227,880.1,23.933188889654815,0.41256557414027517
2022-05-17 11:12:00+05:30,882.4,882.4,880.5,880.85,187780,880.5899999999995,883.4700000000008,888.3266666666665,891.0400000000003,881.712644894337,884.2836136955284,886.8085543988554,888.7779504251175,883.1748791081917,880.5899999999995,878.0051208918072,895.5660315669372,882.0835663215391,883.6061510509726,887.1520381982054,862.0,880.0944444444422,882.7566666666672,891.6668181818176,73.76640083044823,58.82105953486446,30.343145237157927,-7.619871794872211,70.79152731327021,-39.44265809217199,-62.39813496729905,-2.570968801191384,-7.065305530780961,-4.49434249898718,-1.9699617908072469,-5.1242480075856065,14.999352897635648,-14.300000000000068,-17.100000000000023,-19.050000000000068,-0.2712477396021651,-1.5947362551578137,-2.113261966831226,-0.8528483283111381,30.06875346957817,32.405103080404906,40.99099099099072,27.008781040505813,64.86486486486444,40.99099099099072,100.0,73.02915990715918,48.06317179102547,-77.35849056603787,2.560256338893677,1.8999999999999773,881.7666666666668,24.94778081126672,0.5747579465924829
2022-05-17 11:13:00+05:30,883.5,883.7,882.25,882.25,172215,880.9599999999995,882.5800000000008,887.3233333333333,890.1925000000003,882.308429929558,884.1411384781596,886.3949850989985,888.2752884798682,884.425486979302,880.9599999999995,877.4945130206969,895.1823663340338,882.2240612916294,883.591502713254,886.7942810019154,862.0,880.7999999999977,881.8583333333338,890.2095454545448,62.17306824126469,57.48406237836694,30.99909745523099,-8.21923076923133,115.80594679185614,18.718155001342392,-43.63838273955236,-1.8327085486016585,-5.966858550310462,-4.134154722125231,-1.8807984248467164,-4.892713730159699,18.691045479386474,-8.899999999999977,-15.049999999999955,-16.950000000000045,0.20983383428798685,-0.9973106230389939,-1.88239213726471,-0.9206187143648592,33.55774919687286,37.86113058283087,66.9251218431542,44.051465353730634,96.72131147540911,66.9251218431542,100.0,99.99999999999993,53.204738141522725,-72.10401891252963,2.4809523146869887,1.4500000000000455,883.15,25.15892743768029,0.6965422483715048
